Palette Name,Type,Background,Surface/Card,Primary Accent,Secondary Accent,Text Color
Royal Forest Dark,Dark / Professional,#121111,#232120,#d35a42,#72e583,#F5F5F5
Modern Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#44d727,#c62de5,#1A202C
Modern Mist Dark,Dark / Professional,#1e201e,#2b2d2a,#a034d6,#e5bc72,#F5F5F5
Ocean Iron Dark,Dark / Professional,#121413,#252928,#ec5d75,#88e572,#F5F5F5
Tech Copper Dark,Dark / Professional,#0d0e0c,#222621,#c457fb,#e5bc72,#F5F5F5
Royal Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#dcdc19,#2d2de5,#1A202C
Tech Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#c41533,#2de5c6,#1A202C
Vintage Mist Dark,Dark / Professional,#0d0d0b,#1d1e18,#bdd34f,#72d4e5,#F5F5F5
Tech Ember Bold,Bold / Artistic,#324806,#557b0b,#6519ff,#FFFFFF,#FFFFFF
Ocean Glacier Dark,Dark / Professional,#131713,#1f251f,#5eed89,#9272e5,#F5F5F5
Silent Copper Bold,Bold / Artistic,#2d0457,#48068a,#8cff19,#FFFFFF,#FFFFFF
Zen Shadow Dark,Dark / Professional,#20201a,#38382d,#2c2cf7,#e57275,#F5F5F5
Urban Lagoon Dark,Dark / Professional,#1f1d1f,#2f2c2f,#f447d7,#d4e572,#F5F5F5
Ocean Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#1acc90,#e52d6b,#1A202C
Electric Iron Dark,Dark / Professional,#191b17,#2d302a,#873bd4,#e5a972,#F5F5F5
Vintage Copper Bold,Bold / Artistic,#07075d,#0b0b90,#fffe19,#FFFFFF,#FFFFFF
Muted Obsidian Dark,Dark / Professional,#141513,#292a25,#dce319,#72e3e5,#F5F5F5
Electric Horizon Bold,Bold / Artistic,#601045,#93196a,#19ff65,#FFFFFF,#FFFFFF
Silent Glacier Dark,Dark / Professional,#100f11,#242225,#d12bd6,#e5df72,#F5F5F5
Vintage Nebula Bold,Bold / Artistic,#450a31,#781256,#19ff65,#FFFFFF,#FFFFFF
Corporate Copper Bold,Bold / Artistic,#3b5606,#5e8909,#6519ff,#FFFFFF,#FFFFFF
Tech Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#ac23c7,#4ce52d,#1A202C
Corporate Horizon Bold,Bold / Artistic,#052341,#093e74,#ff8c19,#FFFFFF,#FFFFFF
Modern Ember Dark,Dark / Professional,#24211e,#38332e,#d0ab17,#72e5cc,#F5F5F5
Tech Forest Bold,Bold / Artistic,#1e0736,#3b0d69,#8cff19,#FFFFFF,#FFFFFF
Electric Frost Dark,Dark / Professional,#1e201d,#2e312d,#8bd947,#72aae5,#F5F5F5
Ocean Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#cd09ac,#2de54c,#1A202C
Muted Steel Dark,Dark / Professional,#0e0e0d,#232522,#30f629,#7278e5,#F5F5F5
Vibrant Ember Bold,Bold / Artistic,#39290b,#6c4f14,#1965ff,#FFFFFF,#FFFFFF
Natural Obsidian Dark,Dark / Professional,#1c1917,#342e2c,#cf6e3e,#72e596,#F5F5F5
Future Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#0645c2,#e5a82d,#1A202C
Royal Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#2254b8,#e5a82d,#1A202C
Silent Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#bf2c5d,#2de5a8,#1A202C
Vintage Midnight Dark,Dark / Professional,#141612,#232720,#7824cd,#e5a972,#F5F5F5
Elegant Onyx Bold,Bold / Artistic,#581103,#8b1b05,#19d8ff,#FFFFFF,#FFFFFF
Zen Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#df6b30,#2da8e5,#1A202C
Future Glacier Bold,Bold / Artistic,#0f1d63,#162c96,#ffd819,#FFFFFF,#FFFFFF
Vintage Forest Bold,Bold / Artistic,#340f08,#671f10,#19d8ff,#FFFFFF,#FFFFFF
Ocean Shadow Dark,Dark / Professional,#141315,#222022,#fd61e8,#d8e572,#F5F5F5
Slate Nebula Bold,Bold / Artistic,#4e021b,#81032d,#19ffb2,#FFFFFF,#FFFFFF
Elegant Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#79bc36,#892de5,#1A202C
Royal Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#2626b2,#e5e52d,#1A202C
Vintage Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#1133db,#e5c62d,#1A202C
Electric Desert Dark,Dark / Professional,#15181a,#282d2f,#3cd1d6,#e572e3,#F5F5F5
Crimson Ember Bold,Bold / Artistic,#03405e,#066291,#ff6619,#FFFFFF,#FFFFFF
Natural Mist Dark,Dark / Professional,#181313,#282020,#3ee0e0,#e372e5,#F5F5F5
Vintage Sunset Bold,Bold / Artistic,#01591e,#028c30,#ff19b2,#FFFFFF,#FFFFFF
Zen Velvet Dark,Dark / Professional,#212320,#323532,#96eb4c,#72aae5,#F5F5F5
Crimson Copper Dark,Dark / Professional,#141112,#211d1e,#d73b40,#78e572,#F5F5F5
Vibrant Shadow Bold,Bold / Artistic,#053d05,#097009,#ff19ff,#FFFFFF,#FFFFFF
Muted Sunset Dark,Dark / Professional,#222022,#373437,#f01ad3,#d8e572,#F5F5F5
Royal Onyx Dark,Dark / Professional,#181d1c,#29312e,#cc3f6e,#9be572,#F5F5F5
Vibrant Ember Dark,Dark / Professional,#131515,#292d2e,#d14c32,#72e583,#F5F5F5
Crimson Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#52b61f,#a82de5,#1A202C
Corporate Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#17d837,#e52dc6,#1A202C
Vintage Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#dbbc23,#2d4ce5,#1A202C
Modern Glacier Dark,Dark / Professional,#111114,#26272d,#6652ea,#e57f72,#F5F5F5
Elegant Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#c07932,#2d89e5,#1A202C
Vibrant Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#e4378e,#2de589,#1A202C
Tech Copper Dark,Dark / Professional,#131214,#201f22,#7318ce,#e5a972,#F5F5F5
Electric Copper Dark,Dark / Professional,#24251f,#34352d,#7055f2,#e58372,#F5F5F5
Corporate Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#dd5511,#2da8e5,#1A202C
Tech Nebula Dark,Dark / Professional,#21211e,#373731,#aee234,#72c5e5,#F5F5F5
Dark Iron Dark,Dark / Professional,#111215,#222329,#4a65ea,#e57288,#F5F5F5
Muted Midnight Dark,Dark / Professional,#151419,#24222b,#411cf8,#e58372,#F5F5F5
Muted Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#bc013f,#2de5a8,#1A202C
Crimson Midnight Dark,Dark / Professional,#0b0d0b,#191e1a,#21eb7f,#a672e5,#F5F5F5
Vibrant Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#d37212,#2d89e5,#1A202C
Elegant Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#6d31e5,#a8e52d,#1A202C
Muted Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#c82e47,#2de5c6,#1A202C
Urban Obsidian Dark,Dark / Professional,#1f2023,#303135,#ccb64d,#72e5d0,#F5F5F5
Natural Frost Dark,Dark / Professional,#181c19,#252c26,#37d651,#8372e5,#F5F5F5
Natural Forest Dark,Dark / Professional,#0c0e0d,#191d1a,#de55b0,#c1e572,#F5F5F5
Tech Quartz Dark,Dark / Professional,#1f1f1a,#2f2f27,#4b4bcf,#e57275,#F5F5F5
Soft Sunset Dark,Dark / Professional,#1c1e22,#2f333a,#e9b95b,#72e5bc,#F5F5F5
Royal Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#ca0989,#2de56b,#1A202C
Zen Glacier Dark,Dark / Professional,#221e20,#383336,#2fdc86,#a972e5,#F5F5F5
Vibrant Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#2355b9,#e5a82d,#1A202C
Vibrant Steel Dark,Dark / Professional,#0e100d,#191d19,#61ed45,#7288e5,#F5F5F5
Crimson Glacier Bold,Bold / Artistic,#043b3b,#086e6e,#ff1919,#FFFFFF,#FFFFFF
Muted Velvet Bold,Bold / Artistic,#064023,#0b733f,#ff198c,#FFFFFF,#FFFFFF
Tech Lagoon Bold,Bold / Artistic,#5e510d,#917d15,#193fff,#FFFFFF,#FFFFFF
Dark Glacier Dark,Dark / Professional,#0e0f11,#1a1c20,#5c8ef4,#e5729b,#F5F5F5
Muted Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#c64328,#2dc6e5,#1A202C
Urban Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#79d61b,#892de5,#1A202C
Ocean Mist Bold,Bold / Artistic,#166406,#219709,#d819ff,#FFFFFF,#FFFFFF
Silent Canvas Bold,Bold / Artistic,#51230c,#843914,#19b2ff,#FFFFFF,#FFFFFF
Corporate Iron Dark,Dark / Professional,#1a1517,#2e2529,#d835b8,#d0e572,#F5F5F5
Crimson Canvas Dark,Dark / Professional,#191418,#2f272e,#c831e0,#e5d372,#F5F5F5
Crimson Lagoon Bold,Bold / Artistic,#0d275a,#153d8d,#ffb219,#FFFFFF,#FFFFFF
Vintage Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#38bad4,#e54c2d,#1A202C
Future Midnight Dark,Dark / Professional,#161418,#28242c,#d144f4,#e5cc72,#F5F5F5
Ocean Nebula Bold,Bold / Artistic,#020253,#040486,#fffe19,#FFFFFF,#FFFFFF
Royal Glacier Dark,Dark / Professional,#111011,#211f20,#fa3df4,#e3e572,#F5F5F5
Crimson Onyx Dark,Dark / Professional,#131617,#202526,#2b93ed,#e572b2,#F5F5F5
Elegant Horizon Dark,Dark / Professional,#1f2621,#303b33,#26e6a0,#b972e5,#F5F5F5
Tech Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#17b49a,#e52d4c,#1A202C
Vintage Iron Bold,Bold / Artistic,#574905,#8a7409,#193fff,#FFFFFF,#FFFFFF
Tech Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#2fd60e,#c62de5,#1A202C
Royal Horizon Dark,Dark / Professional,#1d2324,#2e3739,#f35e40,#72e583,#F5F5F5
Vibrant Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#cc4704,#2da8e5,#1A202C
Tech Iron Dark,Dark / Professional,#0c0e0e,#171b1c,#f1684c,#72e583,#F5F5F5
Deep Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#c4c421,#2d2de5,#1A202C
Crimson Desert Dark,Dark / Professional,#171519,#2b272f,#85eb1e,#72aee5,#F5F5F5
Zen Velvet Bold,Bold / Artistic,#05055a,#08088d,#fffe19,#FFFFFF,#FFFFFF
Vintage Canvas Dark,Dark / Professional,#171517,#2f2b2f,#1ef81e,#7275e5,#F5F5F5
Muted Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#c2472e,#2dc6e5,#1A202C
Zen Sunset Dark,Dark / Professional,#161714,#2a2c26,#d9dd53,#72e3e5,#F5F5F5
Ocean Desert Dark,Dark / Professional,#151615,#2b2e2c,#36e2a3,#b972e5,#F5F5F5
Vibrant Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#07c107,#e52de5,#1A202C
Slate Glacier Dark,Dark / Professional,#0f110e,#262a23,#7ef460,#728be5,#F5F5F5
Dark Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#6bca0c,#892de5,#1A202C
