Palette Name,Type,Background,Surface/Card,Primary Accent,Secondary Accent,Text Color
Zen Velvet Dark,Dark / Professional,#121416,#272b2e,#cf8234,#72e5a9,#F5F5F5
Soft Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#46e326,#c62de5,#1A202C
Modern Obsidian Dark,Dark / Professional,#0e0f10,#202224,#cc6532,#72e596,#F5F5F5
Muted Mist Dark,Dark / Professional,#171516,#2c282b,#4be965,#8372e5,#F5F5F5
Slate Nebula Dark,Dark / Professional,#17161a,#232227,#4829e6,#e58372,#F5F5F5
Muted Desert Dark,Dark / Professional,#181719,#272629,#a3cd4f,#72c1e5,#F5F5F5
Soft Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#b32b6f,#2de589,#1A202C
Zen Glacier Dark,Dark / Professional,#1a1717,#322b2b,#f93b3b,#75e572,#F5F5F5
Royal Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#d5662f,#2da8e5,#1A202C
Vibrant Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#9d1cde,#6be52d,#1A202C
Elegant Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#d527d5,#2de52d,#1A202C
Deep Onyx Dark,Dark / Professional,#0d0e0b,#1d1e19,#e3cd3d,#72e5d3,#F5F5F5
Tech Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#c6a916,#2d4ce5,#1A202C
Future Onyx Dark,Dark / Professional,#15171a,#262a2e,#e08b36,#72e5a9,#F5F5F5
Future Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#de19de,#2de52d,#1A202C
Muted Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#c8c80f,#2d2de5,#1A202C
Deep Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#4ab813,#a82de5,#1A202C
Soft Sunset Dark,Dark / Professional,#0c0b0c,#262125,#ca29e3,#e5d372,#F5F5F5
Royal Canvas Bold,Bold / Artistic,#283905,#4c6c0a,#6519ff,#FFFFFF,#FFFFFF
Muted Desert Dark,Dark / Professional,#1c1e1c,#333633,#3fd858,#8372e5,#F5F5F5
Ocean Velvet Dark,Dark / Professional,#1d2322,#2c3433,#21f2cf,#d072e5,#F5F5F5
Royal Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#2ac377,#e52d89,#1A202C
Silent Copper Dark,Dark / Professional,#181418,#272026,#f624d3,#d4e572,#F5F5F5
Natural Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#8023dd,#89e52d,#1A202C
Urban Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#086acc,#e5892d,#1A202C
Silent Horizon Dark,Dark / Professional,#1b1a18,#292724,#f25128,#72e587,#F5F5F5
Elegant Velvet Dark,Dark / Professional,#191d1d,#2a3130,#2addf9,#e572d8,#F5F5F5
Crimson Shadow Bold,Bold / Artistic,#551049,#881975,#19ff3f,#FFFFFF,#FFFFFF
Slate Obsidian Dark,Dark / Professional,#111410,#242a23,#d347ef,#e5d072,#F5F5F5
Future Mist Bold,Bold / Artistic,#064606,#0b790b,#ff19ff,#FFFFFF,#FFFFFF
Crimson Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#b72609,#2dc6e5,#1A202C
Elegant Quartz Dark,Dark / Professional,#0d0c0d,#1b191b,#4ee066,#8372e5,#F5F5F5
Future Lagoon Dark,Dark / Professional,#181816,#2d2b28,#3d6dcd,#e5729b,#F5F5F5
Dark Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#6031bd,#a8e52d,#1A202C
Vintage Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#c71dc7,#2de52d,#1A202C
Corporate Shadow Dark,Dark / Professional,#0e0e11,#1b1c21,#197ae9,#e572aa,#F5F5F5
Modern Onyx Bold,Bold / Artistic,#081c43,#0f3176,#ffb219,#FFFFFF,#FFFFFF
Deep Glacier Dark,Dark / Professional,#101113,#24262a,#f1ba4b,#72e5bc,#F5F5F5
Slate Forest Dark,Dark / Professional,#1a171b,#302c32,#60db22,#729be5,#F5F5F5
Dark Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#df6325,#2da8e5,#1A202C
Future Forest Dark,Dark / Professional,#1a1a1d,#28282e,#5d22e5,#e59272,#F5F5F5
Modern Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#19c4c4,#e52d2d,#1A202C
Deep Lagoon Dark,Dark / Professional,#101213,#1d2122,#f36245,#72e583,#F5F5F5
Deep Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#04cb25,#e52dc6,#1A202C
Deep Nebula Dark,Dark / Professional,#141719,#1e2226,#e19548,#72e5a9,#F5F5F5
Zen Frost Bold,Bold / Artistic,#655401,#987f02,#193fff,#FFFFFF,#FFFFFF
Deep Quartz Dark,Dark / Professional,#0d0f10,#1e2125,#2f56f5,#e5728b,#F5F5F5
Ocean Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#7633b9,#89e52d,#1A202C
Corporate Shadow Dark,Dark / Professional,#1f2123,#343639,#d98736,#72e5a9,#F5F5F5
Dark Horizon Dark,Dark / Professional,#0c0c0d,#1d1c1e,#a4f750,#72aee5,#F5F5F5
Slate Sunset Dark,Dark / Professional,#1a1615,#2b2422,#ce374b,#84e572,#F5F5F5
Soft Frost Dark,Dark / Professional,#0e0d0d,#252222,#f95989,#97e572,#F5F5F5
Vintage Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#c42222,#2de5e5,#1A202C
Vibrant Obsidian Bold,Bold / Artistic,#651606,#982109,#19d8ff,#FFFFFF,#FFFFFF
Modern Desert Dark,Dark / Professional,#120f10,#201a1b,#2ad7ba,#d072e5,#F5F5F5
Ocean Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#5b18df,#a8e52d,#1A202C
Natural Ember Dark,Dark / Professional,#101112,#202124,#4fa0fd,#e572aa,#F5F5F5
Dark Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#d224b5,#2de54c,#1A202C
Tech Sunset Bold,Bold / Artistic,#5d2e00,#904800,#198cff,#FFFFFF,#FFFFFF
Corporate Mist Dark,Dark / Professional,#141615,#292c2c,#52edd3,#d072e5,#F5F5F5
Elegant Lagoon Dark,Dark / Professional,#202425,#2c3233,#34d2bd,#d372e5,#F5F5F5
Deep Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#2fda0d,#c62de5,#1A202C
Elegant Quartz Dark,Dark / Professional,#201c1b,#302a29,#ef203b,#84e572,#F5F5F5
Vintage Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#31d9d9,#e52d2d,#1A202C
Muted Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#1d77d0,#e5892d,#1A202C
Vibrant Quartz Dark,Dark / Professional,#1a1a17,#2c2c26,#d69f1d,#72e5c0,#F5F5F5
Future Steel Bold,Bold / Artistic,#02372e,#036a59,#ff193f,#FFFFFF,#FFFFFF
Zen Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#20cb3c,#e52dc6,#1A202C
Slate Nebula Bold,Bold / Artistic,#621d0f,#952c17,#19d8ff,#FFFFFF,#FFFFFF
Natural Ember Dark,Dark / Professional,#252221,#33302e,#d4a148,#72e5b9,#F5F5F5
Ocean Nebula Dark,Dark / Professional,#1c1b1a,#2f2d2b,#2e7fd0,#e572ae,#F5F5F5
Modern Frost Bold,Bold / Artistic,#234205,#3f750a,#8c19ff,#FFFFFF,#FFFFFF
Muted Ember Dark,Dark / Professional,#252322,#353331,#318be5,#e572ae,#F5F5F5
Tech Sunset Dark,Dark / Professional,#0b0d0b,#1a1e1a,#b74acd,#e5d072,#F5F5F5
Silent Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#d82bbc,#2de54c,#1A202C
Zen Ember Dark,Dark / Professional,#131212,#282626,#f63274,#9be572,#F5F5F5
Elegant Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#97b30d,#4c2de5,#1A202C
Natural Horizon Dark,Dark / Professional,#1e2022,#2b2d30,#26d1fc,#e572d0,#F5F5F5
Dark Frost Dark,Dark / Professional,#1a1a1c,#303033,#7a22df,#e5a672,#F5F5F5
Muted Frost Dark,Dark / Professional,#1f1f23,#35363c,#2c8af5,#e572aa,#F5F5F5
Modern Lagoon Dark,Dark / Professional,#1b1d1f,#2e3034,#1f26e6,#e57278,#F5F5F5
Electric Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#5eb606,#892de5,#1A202C
Royal Sunset Dark,Dark / Professional,#100f0f,#292525,#4dd1d1,#e372e5,#F5F5F5
Soft Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#66db2c,#a82de5,#1A202C
Modern Iron Bold,Bold / Artistic,#081349,#0e217c,#ffd819,#FFFFFF,#FFFFFF
Muted Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#d830a0,#2de56b,#1A202C
Dark Desert Bold,Bold / Artistic,#045921,#078c33,#ff19b2,#FFFFFF,#FFFFFF
Slate Steel Dark,Dark / Professional,#1a1f1c,#29302b,#54f959,#7472e5,#F5F5F5
Muted Canvas Dark,Dark / Professional,#221b22,#392f39,#9a1fce,#e5c072,#F5F5F5
Vibrant Onyx Dark,Dark / Professional,#101212,#1f2223,#f9684b,#72e583,#F5F5F5
Slate Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#d43585,#2de589,#1A202C
Elegant Lagoon Bold,Bold / Artistic,#18350a,#306813,#b219ff,#FFFFFF,#FFFFFF
Royal Velvet Dark,Dark / Professional,#131614,#292e2a,#6bf456,#7284e5,#F5F5F5
Vintage Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#a82bc1,#4ce52d,#1A202C
Crimson Nebula Bold,Bold / Artistic,#0d4a36,#177d5b,#ff1966,#FFFFFF,#FFFFFF
Tech Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#40d9bf,#e52d4c,#1A202C
Royal Shadow Dark,Dark / Professional,#1c1e1a,#31342e,#3ad115,#728be5,#F5F5F5
Muted Desert Dark,Dark / Professional,#111112,#212022,#ec4ff1,#e5df72,#F5F5F5
Deep Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#6202c3,#89e52d,#1A202C
Tech Canvas Dark,Dark / Professional,#151416,#29272b,#a4fa4e,#72aee5,#F5F5F5
Ocean Sunset Bold,Bold / Artistic,#15023b,#27046e,#b2ff19,#FFFFFF,#FFFFFF
Corporate Ember Dark,Dark / Professional,#1e1f19,#2c2d24,#b7d523,#72d4e5,#F5F5F5
Crimson Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#0c0cdd,#e5e52d,#1A202C
Slate Lagoon Dark,Dark / Professional,#212224,#2f3133,#34c6ea,#e572d0,#F5F5F5
Ocean Frost Bold,Bold / Artistic,#150b44,#251477,#d8ff19,#FFFFFF,#FFFFFF
Urban Obsidian Bold,Bold / Artistic,#020a33,#051566,#ffd819,#FFFFFF,#FFFFFF
Muted Sunset Dark,Dark / Professional,#0f0d0d,#272221,#d24f61,#84e572,#F5F5F5
Dark Velvet Dark,Dark / Professional,#171714,#262621,#d6d62d,#72e5e3,#F5F5F5
Silent Forest Dark,Dark / Professional,#232022,#393438,#d439ce,#e3e572,#F5F5F5
Royal Shadow Dark,Dark / Professional,#181718,#272628,#6cdb35,#729be5,#F5F5F5
Muted Iron Dark,Dark / Professional,#211c1f,#332c31,#ea5088,#9fe572,#F5F5F5
Modern Lagoon Dark,Dark / Professional,#211e1d,#322f2d,#4fbdf4,#e572c1,#F5F5F5
Urban Ember Dark,Dark / Professional,#121214,#232225,#233ce0,#e57284,#F5F5F5
Zen Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#cd8f13,#2d6be5,#1A202C
Zen Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#a3b837,#4c2de5,#1A202C
Elegant Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#d40890,#2de56b,#1A202C
Vintage Shadow Bold,Bold / Artistic,#082b3c,#0f4f6f,#ff6619,#FFFFFF,#FFFFFF
Slate Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#2741c3,#e5c62d,#1A202C
Vintage Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#9ab801,#4c2de5,#1A202C
Zen Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#08dcb8,#e52d4c,#1A202C
Deep Quartz Bold,Bold / Artistic,#091553,#0e2286,#ffd819,#FFFFFF,#FFFFFF
Royal Iron Dark,Dark / Professional,#1c1c1b,#32312f,#527dd5,#e5729b,#F5F5F5
Corporate Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#caca04,#2d2de5,#1A202C
Crimson Midnight Bold,Bold / Artistic,#2c5304,#468607,#8c19ff,#FFFFFF,#FFFFFF
Silent Mist Dark,Dark / Professional,#141617,#282a2d,#4c93d9,#e572ae,#F5F5F5
Crimson Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#b98621,#2d6be5,#1A202C
Vintage Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#0404d1,#e5e52d,#1A202C
Tech Iron Bold,Bold / Artistic,#130559,#1d078c,#d8ff19,#FFFFFF,#FFFFFF
Future Quartz Dark,Dark / Professional,#0d0e0c,#1a1d18,#b1e35a,#72bde5,#F5F5F5
Corporate Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#79c131,#892de5,#1A202C
Corporate Copper Dark,Dark / Professional,#242021,#343031,#dc54aa,#bde572,#F5F5F5
Royal Mist Dark,Dark / Professional,#0c0c0c,#191b1a,#16d8d1,#df72e5,#F5F5F5
Slate Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#dda22a,#2d6be5,#1A202C
Ocean Lagoon Dark,Dark / Professional,#141011,#272021,#cf4833,#72e57f,#F5F5F5
Elegant Forest Dark,Dark / Professional,#0d0e0f,#1d1f20,#dd7643,#72e596,#F5F5F5
Urban Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#9c14e0,#6be52d,#1A202C
Electric Desert Dark,Dark / Professional,#141517,#25262a,#4260f5,#e57288,#F5F5F5
Muted Shadow Bold,Bold / Artistic,#056515,#07981f,#ff19d8,#FFFFFF,#FFFFFF
Vibrant Nebula Dark,Dark / Professional,#171b1b,#2c3333,#ce4040,#75e572,#F5F5F5
Silent Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#e10de1,#2de52d,#1A202C
Silent Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#df0cdf,#2de52d,#1A202C
Muted Velvet Dark,Dark / Professional,#1f1d1f,#353135,#ed35b6,#c5e572,#F5F5F5
Vibrant Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#2ac62a,#e52de5,#1A202C
Tech Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#e1e102,#2d2de5,#1A202C
Slate Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#3fba27,#c62de5,#1A202C
Natural Canvas Bold,Bold / Artistic,#5c1405,#8f1f08,#19d8ff,#FFFFFF,#FFFFFF
Vintage Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#563cd6,#c6e52d,#1A202C
Corporate Glacier Bold,Bold / Artistic,#07350e,#0d681c,#ff19d8,#FFFFFF,#FFFFFF
Zen Canvas Dark,Dark / Professional,#141312,#272422,#249bd6,#e572c1,#F5F5F5
Elegant Nebula Dark,Dark / Professional,#131514,#222625,#38dba5,#bc72e5,#F5F5F5
Urban Steel Dark,Dark / Professional,#0f0d11,#1c1a20,#1f19d7,#e57472,#F5F5F5
Natural Steel Bold,Bold / Artistic,#63290c,#963e12,#19b2ff,#FFFFFF,#FFFFFF
Soft Ember Dark,Dark / Professional,#19181c,#2b2a31,#425af7,#e57284,#F5F5F5
Vibrant Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#da2763,#2de5a8,#1A202C
Muted Midnight Bold,Bold / Artistic,#374103,#627406,#3f19ff,#FFFFFF,#FFFFFF
Royal Onyx Dark,Dark / Professional,#0e100e,#1b1f1b,#45d158,#7f72e5,#F5F5F5
Slate Desert Dark,Dark / Professional,#131615,#272e2c,#f65f91,#9be572,#F5F5F5
Future Iron Dark,Dark / Professional,#222424,#383c3b,#43d1cd,#df72e5,#F5F5F5
Crimson Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#d3016a,#2de589,#1A202C
Electric Desert Dark,Dark / Professional,#0c0d0c,#181b18,#38fe73,#9272e5,#F5F5F5
Deep Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#77e242,#a82de5,#1A202C
Ocean Velvet Dark,Dark / Professional,#121213,#202022,#4973d7,#e57297,#F5F5F5
Future Velvet Dark,Dark / Professional,#141111,#2c2727,#4ef1f1,#e372e5,#F5F5F5
Electric Desert Dark,Dark / Professional,#1e1b19,#322e2a,#e5c237,#72e5cc,#F5F5F5
Vibrant Sunset Dark,Dark / Professional,#171713,#262520,#f1cd1b,#72e5d0,#F5F5F5
Vintage Copper Dark,Dark / Professional,#1b1918,#2c2927,#de5c1b,#72e596,#F5F5F5
Dark Iron Dark,Dark / Professional,#1c181c,#2f272e,#e53593,#b2e572,#F5F5F5
Dark Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#2d0cd2,#c6e52d,#1A202C
Muted Ember Dark,Dark / Professional,#161612,#2c2d25,#9bde4e,#72b2e5,#F5F5F5
Ocean Sunset Dark,Dark / Professional,#1b1e1c,#292e2b,#3ddd72,#9672e5,#F5F5F5
Dark Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#34c091,#e52d6b,#1A202C
Soft Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#72cf16,#892de5,#1A202C
Muted Onyx Dark,Dark / Professional,#1d1b1c,#353133,#eb5ba3,#aee572,#F5F5F5
Elegant Copper Bold,Bold / Artistic,#180d4f,#271582,#d8ff19,#FFFFFF,#FFFFFF
Natural Midnight Dark,Dark / Professional,#1a1b1b,#292b2c,#3bbbfc,#e572c1,#F5F5F5
Silent Copper Bold,Bold / Artistic,#3b0059,#5d008c,#66ff19,#FFFFFF,#FFFFFF
Vibrant Iron Bold,Bold / Artistic,#080854,#0d0d87,#fffe19,#FFFFFF,#FFFFFF
Royal Steel Dark,Dark / Professional,#101312,#222725,#44f8bc,#bc72e5,#F5F5F5
Corporate Iron Dark,Dark / Professional,#1e1e18,#37372c,#2020fc,#e57275,#F5F5F5
Royal Sunset Dark,Dark / Professional,#1f1d22,#2b292f,#9bdd16,#72c1e5,#F5F5F5
Royal Midnight Dark,Dark / Professional,#1a1c1e,#282a2e,#4e53e0,#e57278,#F5F5F5
Crimson Horizon Dark,Dark / Professional,#1c1e1b,#2b2f2a,#9bf24e,#72aae5,#F5F5F5
Zen Quartz Dark,Dark / Professional,#1a1716,#2a2523,#d3534f,#72e574,#F5F5F5
Ocean Copper Dark,Dark / Professional,#100f0f,#242223,#fc4ca4,#aee572,#F5F5F5
Elegant Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#6f19c5,#89e52d,#1A202C
Natural Velvet Dark,Dark / Professional,#1a181b,#2f2b31,#77d547,#729be5,#F5F5F5
Slate Velvet Dark,Dark / Professional,#0e0b0c,#272021,#d72276,#aae572,#F5F5F5
Silent Desert Dark,Dark / Professional,#161a19,#212826,#55e78a,#9a72e5,#F5F5F5
Zen Nebula Dark,Dark / Professional,#1f2523,#2a322f,#47e480,#9a72e5,#F5F5F5
Soft Obsidian Dark,Dark / Professional,#1e1d1e,#302e31,#4a23e4,#e58772,#F5F5F5
Crimson Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#4429cd,#c6e52d,#1A202C
Elegant Steel Bold,Bold / Artistic,#133800,#256b01,#b219ff,#FFFFFF,#FFFFFF
Corporate Ember Bold,Bold / Artistic,#523700,#855900,#1965ff,#FFFFFF,#FFFFFF
Natural Velvet Dark,Dark / Professional,#211f1b,#302d27,#fec656,#72e5bc,#F5F5F5
Vintage Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#dd0471,#2de589,#1A202C
Muted Onyx Dark,Dark / Professional,#1b1816,#2f2926,#e44640,#72e574,#F5F5F5
Crimson Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#b605da,#4ce52d,#1A202C
Corporate Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#249dda,#e56b2d,#1A202C
Tech Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#2845d6,#e5c62d,#1A202C
Tech Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#b21616,#2de5e5,#1A202C
Crimson Iron Bold,Bold / Artistic,#430a5f,#670f92,#66ff19,#FFFFFF,#FFFFFF
Modern Quartz Dark,Dark / Professional,#241f1e,#322b2a,#f14c62,#84e572,#F5F5F5
Zen Frost Bold,Bold / Artistic,#50031d,#83062f,#19ffb2,#FFFFFF,#FFFFFF
Muted Glacier Bold,Bold / Artistic,#021b4d,#042e80,#ffb219,#FFFFFF,#FFFFFF
Elegant Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#2929b3,#e5e52d,#1A202C
Vibrant Forest Dark,Dark / Professional,#161716,#262826,#1dfd3b,#7f72e5,#F5F5F5
Deep Glacier Dark,Dark / Professional,#1c1e1c,#313532,#58eb41,#7284e5,#F5F5F5
Crimson Iron Dark,Dark / Professional,#161a15,#212720,#41f81c,#7288e5,#F5F5F5
Future Obsidian Dark,Dark / Professional,#1c1b1e,#2c2b2f,#4d32d0,#e58372,#F5F5F5
Natural Midnight Dark,Dark / Professional,#0d0d0b,#252521,#def75d,#72d4e5,#F5F5F5
Soft Frost Bold,Bold / Artistic,#35094b,#590f7e,#66ff19,#FFFFFF,#FFFFFF
Electric Onyx Dark,Dark / Professional,#121214,#242527,#624cee,#e57f72,#F5F5F5
Dark Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#d7553b,#2dc6e5,#1A202C
Tech Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#a0df20,#6b2de5,#1A202C
Slate Iron Bold,Bold / Artistic,#0d3345,#185878,#ff6619,#FFFFFF,#FFFFFF
Ocean Glacier Dark,Dark / Professional,#161a15,#292f26,#95ce33,#72bde5,#F5F5F5
Vibrant Obsidian Dark,Dark / Professional,#111413,#1f2421,#fd419f,#aee572,#F5F5F5
Royal Desert Dark,Dark / Professional,#1a1619,#282227,#cc4d91,#b2e572,#F5F5F5
Crimson Mist Bold,Bold / Artistic,#64280a,#973d0f,#19b2ff,#FFFFFF,#FFFFFF
Vintage Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#e43de4,#2de52d,#1A202C
Royal Quartz Dark,Dark / Professional,#0d0b0a,#221d1c,#db7217,#72e5a6,#F5F5F5
Crimson Frost Dark,Dark / Professional,#1b1b1e,#28272d,#c2d853,#72d4e5,#F5F5F5
Dark Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#19ce37,#e52dc6,#1A202C
Electric Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#d125b4,#2de54c,#1A202C
Soft Horizon Dark,Dark / Professional,#201e20,#333034,#c02ade,#e5d072,#F5F5F5
Dark Frost Dark,Dark / Professional,#212420,#333731,#31df2b,#7278e5,#F5F5F5
Soft Copper Bold,Bold / Artistic,#062b3e,#0b4f71,#ff6619,#FFFFFF,#FFFFFF
Soft Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#6a39cc,#a8e52d,#1A202C
Silent Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#1ba1e4,#e56b2d,#1A202C
Electric Lagoon Dark,Dark / Professional,#0b0d0b,#1a1e1a,#e259e2,#e5e372,#F5F5F5
Dark Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#9911b4,#4ce52d,#1A202C
Corporate Sunset Dark,Dark / Professional,#211b21,#332933,#d93cd9,#e5e372,#F5F5F5
Natural Forest Dark,Dark / Professional,#161414,#2a2626,#d22559,#97e572,#F5F5F5
Tech Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#a2bc1d,#4c2de5,#1A202C
Royal Quartz Dark,Dark / Professional,#1c201c,#292f29,#3ed73e,#7275e5,#F5F5F5
Deep Frost Bold,Bold / Artistic,#0b0040,#130073,#d8ff19,#FFFFFF,#FFFFFF
Future Sunset Dark,Dark / Professional,#221c20,#362c33,#f42b74,#9fe572,#F5F5F5
Elegant Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#1251cf,#e5a82d,#1A202C
Ocean Obsidian Dark,Dark / Professional,#191f19,#283228,#d224d2,#e5e372,#F5F5F5
Modern Frost Bold,Bold / Artistic,#075464,#0a8097,#ff3f19,#FFFFFF,#FFFFFF
Slate Frost Dark,Dark / Professional,#191718,#312b2e,#d331b3,#d0e572,#F5F5F5
Vibrant Desert Bold,Bold / Artistic,#551162,#811a95,#3fff19,#FFFFFF,#FFFFFF
Soft Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#9923d3,#6be52d,#1A202C
Royal Mist Dark,Dark / Professional,#141513,#2b2c29,#7bf65c,#728be5,#F5F5F5
Muted Ember Dark,Dark / Professional,#1a1718,#2d292b,#d82863,#9be572,#F5F5F5
Natural Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#d3b313,#2d4ce5,#1A202C
Modern Mist Dark,Dark / Professional,#221e20,#3b3337,#e42047,#8be572,#F5F5F5
Soft Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#b92a0d,#2dc6e5,#1A202C
Tech Shadow Dark,Dark / Professional,#1b1f1f,#313737,#34dfac,#c072e5,#F5F5F5
Future Frost Dark,Dark / Professional,#0d0d0f,#1a191e,#afcd1b,#72d4e5,#F5F5F5
Vibrant Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#d3304b,#2de5c6,#1A202C
Tech Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#da4c05,#2da8e5,#1A202C
Slate Sunset Dark,Dark / Professional,#0d0e0f,#212324,#37badb,#e572d0,#F5F5F5
Slate Ember Dark,Dark / Professional,#232520,#3a3c34,#8cf54f,#729fe5,#F5F5F5
Ocean Iron Bold,Bold / Artistic,#1b0b3c,#33156f,#b2ff19,#FFFFFF,#FFFFFF
Crimson Quartz Bold,Bold / Artistic,#140b3f,#241472,#d8ff19,#FFFFFF,#FFFFFF
Muted Glacier Dark,Dark / Professional,#211c1e,#362d32,#f861da,#d0e572,#F5F5F5
Elegant Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#d01ab2,#2de54c,#1A202C
Urban Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#d319b4,#2de54c,#1A202C
Vintage Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#49b812,#a82de5,#1A202C
Corporate Sunset Bold,Bold / Artistic,#470c47,#7a157a,#19ff19,#FFFFFF,#FFFFFF
Elegant Desert Dark,Dark / Professional,#1a181a,#2c292c,#d053bb,#d4e572,#F5F5F5
Future Canvas Dark,Dark / Professional,#17161b,#26242d,#a85dfd,#e5a672,#F5F5F5
Silent Canvas Dark,Dark / Professional,#161b19,#27302d,#26e86d,#9a72e5,#F5F5F5
Future Mist Dark,Dark / Professional,#201d23,#37333c,#4928cc,#e58772,#F5F5F5
Crimson Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#bd6206,#2d89e5,#1A202C
Ocean Velvet Dark,Dark / Professional,#171616,#302e2d,#27c4e4,#e572d4,#F5F5F5
Corporate Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#b4d705,#4c2de5,#1A202C
Future Quartz Dark,Dark / Professional,#151113,#2d252a,#d42198,#c1e572,#F5F5F5
Crimson Desert Dark,Dark / Professional,#1b2022,#2d3539,#367af0,#e5729f,#F5F5F5
Royal Midnight Dark,Dark / Professional,#252222,#3c3837,#f64f2d,#72e583,#F5F5F5
